Dataset,DNN,CMR,FR(%)
UTKFace,UTKFace_Faceptor,20653,53.2400365074536
UTKFace,UTKFace_Faceptor,20654,52.50988743535139
UTKFace,UTKFace_Faceptor,21034,38.05902038332826
UTKFace,UTKFace_Faceptor,21035,54.33526011560693
UTKFace,UTKFace_Faceptor,21036,39.123821113477334
UTKFace,UTKFace_Faceptor,21043,37.99817462731974
UTKFace,UTKFace_Faceptor,21045,55.06540918770916
UTKFace,UTKFace_Faceptor,21046,38.241557651353816
UTKFace,UTKFace_Faceptor,21053,54.031031335564336
UTKFace,UTKFace_Faceptor,21054,54.91329479768786
UTKFace,UTKFace_Faceptor,21056,54.24399148159416
UTKFace,UTKFace_Faceptor,21063,38.91086096744752
UTKFace,UTKFace_Faceptor,21064,38.05902038332826
UTKFace,UTKFace_Faceptor,21065,54.396105871615454
UTKFace,UTKFace_Faceptor,21304,38.81959233343474
UTKFace,UTKFace_Faceptor,21305,54.396105871615454
UTKFace,UTKFace_Faceptor,21306,39.823547307575296
UTKFace,UTKFace_Faceptor,21340,39.61058716154548
UTKFace,UTKFace_Faceptor,21345,51.475509583206566
UTKFace,UTKFace_Faceptor,21346,23.24307879525403
UTKFace,UTKFace_Faceptor,21350,54.54822026163675
UTKFace,UTKFace_Faceptor,21354,51.26254943717675
UTKFace,UTKFace_Faceptor,21356,52.327350167325825
UTKFace,UTKFace_Faceptor,21360,39.914815941588074
UTKFace,UTKFace_Faceptor,21364,21.84362640705811
UTKFace,UTKFace_Faceptor,21365,52.388195923334344
UTKFace,UTKFace_Faceptor,21403,38.75874657742622
UTKFace,UTKFace_Faceptor,21405,54.97414055369638
UTKFace,UTKFace_Faceptor,21406,38.302403407362334
UTKFace,UTKFace_Faceptor,21430,39.76270155156678
UTKFace,UTKFace_Faceptor,21435,51.35381807118954
UTKFace,UTKFace_Faceptor,21436,23.30392455126255
UTKFace,UTKFace_Faceptor,21450,54.15272284758138
UTKFace,UTKFace_Faceptor,21453,50.65409187709158
UTKFace,UTKFace_Faceptor,21456,51.26254943717675
UTKFace,UTKFace_Faceptor,21460,38.42409491937938
UTKFace,UTKFace_Faceptor,21463,22.604198357164588
UTKFace,UTKFace_Faceptor,21465,51.71889260724064
UTKFace,UTKFace_Faceptor,21503,53.148767873440825
UTKFace,UTKFace_Faceptor,21504,53.818071189534535
UTKFace,UTKFace_Faceptor,21506,53.63553392150897
UTKFace,UTKFace_Faceptor,21530,53.75722543352601
UTKFace,UTKFace_Faceptor,21534,50.167325829023426
UTKFace,UTKFace_Faceptor,21536,51.931852753270455
UTKFace,UTKFace_Faceptor,21540,53.97018557955583
UTKFace,UTKFace_Faceptor,21543,50.228171585031944
UTKFace,UTKFace_Faceptor,21546,51.0800121691512
UTKFace,UTKFace_Faceptor,21560,53.48341953148768
UTKFace,UTKFace_Faceptor,21563,51.53635533921509
UTKFace,UTKFace_Faceptor,21564,51.01916641314268
UTKFace,UTKFace_Faceptor,21603,39.15424399148159
UTKFace,UTKFace_Faceptor,21604,37.57225433526011
UTKFace,UTKFace_Faceptor,21605,54.51779738363249
UTKFace,UTKFace_Faceptor,21630,39.884393063583815
UTKFace,UTKFace_Faceptor,21634,21.35686035898996
UTKFace,UTKFace_Faceptor,21635,52.35777304533009
UTKFace,UTKFace_Faceptor,21640,37.81563735929419
UTKFace,UTKFace_Faceptor,21643,21.75235777304533
UTKFace,UTKFace_Faceptor,21645,50.95832065713416
UTKFace,UTKFace_Faceptor,21650,53.45299665348342
UTKFace,UTKFace_Faceptor,21653,51.810161241253425
UTKFace,UTKFace_Faceptor,21654,51.35381807118954
UTKFace,UTKFace_Faceptor,23014,38.97170672345604
UTKFace,UTKFace_Faceptor,23015,54.60906601764527
UTKFace,UTKFace_Faceptor,23016,39.428049893519926
UTKFace,UTKFace_Faceptor,23041,38.75874657742622
UTKFace,UTKFace_Faceptor,23045,54.2135686035899
UTKFace,UTKFace_Faceptor,23046,37.906905993306964
UTKFace,UTKFace_Faceptor,23051,54.60906601764527
UTKFace,UTKFace_Faceptor,23054,54.12229996957713
UTKFace,UTKFace_Faceptor,23056,53.57468816550046
UTKFace,UTKFace_Faceptor,23061,39.428049893519926
UTKFace,UTKFace_Faceptor,23064,37.906905993306964
UTKFace,UTKFace_Faceptor,23065,53.878916945543054
UTKFace,UTKFace_Faceptor,23104,38.97170672345604
UTKFace,UTKFace_Faceptor,23105,54.60906601764527
UTKFace,UTKFace_Faceptor,23106,39.428049893519926
UTKFace,UTKFace_Faceptor,23140,39.488895649528445
UTKFace,UTKFace_Faceptor,23145,51.0800121691512
UTKFace,UTKFace_Faceptor,23146,22.999695771219958
UTKFace,UTKFace_Faceptor,23150,54.33526011560693
UTKFace,UTKFace_Faceptor,23154,50.92789777912991
UTKFace,UTKFace_Faceptor,23156,52.29692728932157
UTKFace,UTKFace_Faceptor,23160,39.853970185579556
UTKFace,UTKFace_Faceptor,23164,22.05658655308792
UTKFace,UTKFace_Faceptor,23165,52.75327045938546
UTKFace,UTKFace_Faceptor,23401,39.671432917554
UTKFace,UTKFace_Faceptor,23405,54.274414359598424
UTKFace,UTKFace_Faceptor,23406,38.119866139336786
UTKFace,UTKFace_Faceptor,23410,39.671432917554
UTKFace,UTKFace_Faceptor,23415,51.0800121691512
UTKFace,UTKFace_Faceptor,23416,23.18223303924551
UTKFace,UTKFace_Faceptor,23450,54.09187709157286
UTKFace,UTKFace_Faceptor,23451,51.0800121691512
UTKFace,UTKFace_Faceptor,23456,50.74536051110435
UTKFace,UTKFace_Faceptor,23460,38.1807118953453
UTKFace,UTKFace_Faceptor,23461,23.18223303924551
UTKFace,UTKFace_Faceptor,23465,50.80620626711286
UTKFace,UTKFace_Faceptor,23501,54.33526011560693
UTKFace,UTKFace_Faceptor,23504,53.544265287496195
UTKFace,UTKFace_Faceptor,23506,53.605111043504714
UTKFace,UTKFace_Faceptor,23510,54.33526011560693
UTKFace,UTKFace_Faceptor,23514,50.92789777912991
UTKFace,UTKFace_Faceptor,23516,52.29692728932157
UTKFace,UTKFace_Faceptor,23540,53.75722543352601
UTKFace,UTKFace_Faceptor,23541,51.110435047155455
UTKFace,UTKFace_Faceptor,23546,50.41070885305749
UTKFace,UTKFace_Faceptor,23560,54.031031335564336
UTKFace,UTKFace_Faceptor,23561,52.29692728932157
UTKFace,UTKFace_Faceptor,23564,50.53240036507454
UTKFace,UTKFace_Faceptor,23601,39.853970185579556
UTKFace,UTKFace_Faceptor,23604,37.75479160328567
UTKFace,UTKFace_Faceptor,23605,53.939762701551565
UTKFace,UTKFace_Faceptor,23610,39.853970185579556
UTKFace,UTKFace_Faceptor,23614,22.05658655308792
UTKFace,UTKFace_Faceptor,23615,52.75327045938546
UTKFace,UTKFace_Faceptor,23640,37.93732887131122
UTKFace,UTKFace_Faceptor,23641,21.995740797079407
UTKFace,UTKFace_Faceptor,23645,50.41070885305749
UTKFace,UTKFace_Faceptor,23650,53.78764831153027
UTKFace,UTKFace_Faceptor,23651,52.75327045938546
UTKFace,UTKFace_Faceptor,23654,50.77578338910861
UTKFace,UTKFace_Faceptor,24013,38.88043808944326
UTKFace,UTKFace_Faceptor,24015,55.217523577730454
UTKFace,UTKFace_Faceptor,24016,38.33282628536659
UTKFace,UTKFace_Faceptor,24031,38.637055065409186
UTKFace,UTKFace_Faceptor,24035,53.63553392150897
UTKFace,UTKFace_Faceptor,24036,37.23760267721327
UTKFace,UTKFace_Faceptor,24051,55.217523577730454
UTKFace,UTKFace_Faceptor,24053,53.78764831153027
UTKFace,UTKFace_Faceptor,24056,53.36172801947065
UTKFace,UTKFace_Faceptor,24061,38.33282628536659
UTKFace,UTKFace_Faceptor,24063,36.963796775174934
UTKFace,UTKFace_Faceptor,24065,52.93580772741101
UTKFace,UTKFace_Faceptor,24103,38.88043808944326
UTKFace,UTKFace_Faceptor,24105,55.217523577730454
UTKFace,UTKFace_Faceptor,24106,38.33282628536659
UTKFace,UTKFace_Faceptor,24130,39.823547307575296
UTKFace,UTKFace_Faceptor,24135,51.32339519318527
UTKFace,UTKFace_Faceptor,24136,23.060541527228477
UTKFace,UTKFace_Faceptor,24150,53.97018557955583
UTKFace,UTKFace_Faceptor,24153,50.38028597505324
UTKFace,UTKFace_Faceptor,24156,51.53635533921509
UTKFace,UTKFace_Faceptor,24160,38.39367204137511
UTKFace,UTKFace_Faceptor,24163,22.330392455126255
UTKFace,UTKFace_Faceptor,24165,51.59720109522361
UTKFace,UTKFace_Faceptor,24301,39.488895649528445
UTKFace,UTKFace_Faceptor,24305,53.97018557955583
UTKFace,UTKFace_Faceptor,24306,38.211134773349556
UTKFace,UTKFace_Faceptor,24310,39.488895649528445
UTKFace,UTKFace_Faceptor,24315,51.20170368116824
UTKFace,UTKFace_Faceptor,24316,23.151810161241254
UTKFace,UTKFace_Faceptor,24350,54.031031335564336
UTKFace,UTKFace_Faceptor,24351,51.20170368116824
UTKFace,UTKFace_Faceptor,24356,50.92789777912991
UTKFace,UTKFace_Faceptor,24360,38.302403407362334
UTKFace,UTKFace_Faceptor,24361,23.151810161241254
UTKFace,UTKFace_Faceptor,24365,50.68451475509583
UTKFace,UTKFace_Faceptor,24501,53.97018557955583
UTKFace,UTKFace_Faceptor,24503,52.87496197140249
UTKFace,UTKFace_Faceptor,24506,53.20961362944935
UTKFace,UTKFace_Faceptor,24510,53.97018557955583
UTKFace,UTKFace_Faceptor,24513,50.38028597505324
UTKFace,UTKFace_Faceptor,24516,51.53635533921509
UTKFace,UTKFace_Faceptor,24530,53.27045938545787
UTKFace,UTKFace_Faceptor,24531,50.83662914511713
UTKFace,UTKFace_Faceptor,24536,50.2585944630362
UTKFace,UTKFace_Faceptor,24560,53.33130514146638
UTKFace,UTKFace_Faceptor,24561,51.53635533921509
UTKFace,UTKFace_Faceptor,24563,49.832674170976574
UTKFace,UTKFace_Faceptor,24601,38.39367204137511
UTKFace,UTKFace_Faceptor,24603,36.56829936111956
UTKFace,UTKFace_Faceptor,24605,52.90538484940676
UTKFace,UTKFace_Faceptor,24610,38.39367204137511
UTKFace,UTKFace_Faceptor,24613,22.330392455126255
UTKFace,UTKFace_Faceptor,24615,51.59720109522361
UTKFace,UTKFace_Faceptor,24630,38.15028901734104
UTKFace,UTKFace_Faceptor,24631,22.45208396714329
UTKFace,UTKFace_Faceptor,24635,50.86705202312138
UTKFace,UTKFace_Faceptor,24650,53.33130514146638
UTKFace,UTKFace_Faceptor,24651,51.59720109522361
UTKFace,UTKFace_Faceptor,24653,49.86309704898083
UTKFace,UTKFace_Faceptor,25013,53.148767873440825
UTKFace,UTKFace_Faceptor,25014,53.818071189534535
UTKFace,UTKFace_Faceptor,25016,53.63553392150897
UTKFace,UTKFace_Faceptor,25031,53.2400365074536
UTKFace,UTKFace_Faceptor,25034,52.17523577730453
UTKFace,UTKFace_Faceptor,25036,52.84453909339823
UTKFace,UTKFace_Faceptor,25041,53.544265287496195
UTKFace,UTKFace_Faceptor,25043,52.11439002129602
UTKFace,UTKFace_Faceptor,25046,52.81411621539398
UTKFace,UTKFace_Faceptor,25061,53.63553392150897
UTKFace,UTKFace_Faceptor,25063,52.75327045938546
UTKFace,UTKFace_Faceptor,25064,52.692424703376936
UTKFace,UTKFace_Faceptor,25103,53.148767873440825
UTKFace,UTKFace_Faceptor,25104,53.818071189534535
UTKFace,UTKFace_Faceptor,25106,53.63553392150897
UTKFace,UTKFace_Faceptor,25130,53.75722543352601
UTKFace,UTKFace_Faceptor,25134,50.167325829023426
UTKFace,UTKFace_Faceptor,25136,51.931852753270455
UTKFace,UTKFace_Faceptor,25140,53.97018557955583
UTKFace,UTKFace_Faceptor,25143,50.228171585031944
UTKFace,UTKFace_Faceptor,25146,51.0800121691512
UTKFace,UTKFace_Faceptor,25160,53.48341953148768
UTKFace,UTKFace_Faceptor,25163,51.53635533921509
UTKFace,UTKFace_Faceptor,25164,51.01916641314268
UTKFace,UTKFace_Faceptor,25301,53.45299665348342
UTKFace,UTKFace_Faceptor,25304,52.93580772741101
UTKFace,UTKFace_Faceptor,25306,53.30088226346212
UTKFace,UTKFace_Faceptor,25310,53.45299665348342
UTKFace,UTKFace_Faceptor,25314,50.47155460906602
UTKFace,UTKFace_Faceptor,25316,51.68846972923639
UTKFace,UTKFace_Faceptor,25340,53.11834499543657
UTKFace,UTKFace_Faceptor,25341,50.44113173106176
UTKFace,UTKFace_Faceptor,25346,50.167325829023426
UTKFace,UTKFace_Faceptor,25360,53.78764831153027
UTKFace,UTKFace_Faceptor,25361,51.68846972923639
UTKFace,UTKFace_Faceptor,25364,49.95436568299361
UTKFace,UTKFace_Faceptor,25401,53.818071189534535
UTKFace,UTKFace_Faceptor,25403,52.601156069364166
UTKFace,UTKFace_Faceptor,25406,53.087922117432306
UTKFace,UTKFace_Faceptor,25410,53.818071189534535
UTKFace,UTKFace_Faceptor,25413,50.28901734104046
UTKFace,UTKFace_Faceptor,25416,51.29297231518102
UTKFace,UTKFace_Faceptor,25430,53.057499239428054
UTKFace,UTKFace_Faceptor,25431,50.228171585031944
UTKFace,UTKFace_Faceptor,25436,50.228171585031944
UTKFace,UTKFace_Faceptor,25460,53.02707636142379
UTKFace,UTKFace_Faceptor,25461,51.29297231518102
UTKFace,UTKFace_Faceptor,25463,49.802251292972315
UTKFace,UTKFace_Faceptor,25601,53.48341953148768
UTKFace,UTKFace_Faceptor,25603,52.96623060541528
UTKFace,UTKFace_Faceptor,25604,53.087922117432306
UTKFace,UTKFace_Faceptor,25610,53.48341953148768
UTKFace,UTKFace_Faceptor,25613,51.53635533921509
UTKFace,UTKFace_Faceptor,25614,51.01916641314268
UTKFace,UTKFace_Faceptor,25630,53.72680255552176
UTKFace,UTKFace_Faceptor,25631,51.62762397322786
UTKFace,UTKFace_Faceptor,25634,49.771828414968056
UTKFace,UTKFace_Faceptor,25640,52.96623060541528
UTKFace,UTKFace_Faceptor,25641,51.171280803163974
UTKFace,UTKFace_Faceptor,25643,49.71098265895954
UTKFace,UTKFace_Faceptor,26013,39.15424399148159
UTKFace,UTKFace_Faceptor,26014,37.57225433526011
UTKFace,UTKFace_Faceptor,26015,54.51779738363249
UTKFace,UTKFace_Faceptor,26031,39.33678125950715
UTKFace,UTKFace_Faceptor,26034,36.11195619105567
UTKFace,UTKFace_Faceptor,26035,53.909339823547306
UTKFace,UTKFace_Faceptor,26041,37.23760267721327
UTKFace,UTKFace_Faceptor,26043,36.264070581076965
UTKFace,UTKFace_Faceptor,26045,53.087922117432306
UTKFace,UTKFace_Faceptor,26051,54.51779738363249
UTKFace,UTKFace_Faceptor,26053,54.09187709157286
UTKFace,UTKFace_Faceptor,26054,52.87496197140249
UTKFace,UTKFace_Faceptor,26103,39.15424399148159
UTKFace,UTKFace_Faceptor,26104,37.57225433526011
UTKFace,UTKFace_Faceptor,26105,54.51779738363249
UTKFace,UTKFace_Faceptor,26130,39.884393063583815
UTKFace,UTKFace_Faceptor,26134,21.35686035898996
UTKFace,UTKFace_Faceptor,26135,52.35777304533009
UTKFace,UTKFace_Faceptor,26140,37.81563735929419
UTKFace,UTKFace_Faceptor,26143,21.75235777304533
UTKFace,UTKFace_Faceptor,26145,50.95832065713416
UTKFace,UTKFace_Faceptor,26150,53.45299665348342
UTKFace,UTKFace_Faceptor,26153,51.810161241253425
UTKFace,UTKFace_Faceptor,26154,51.35381807118954
UTKFace,UTKFace_Faceptor,26301,39.79312442957104
UTKFace,UTKFace_Faceptor,26304,37.57225433526011
UTKFace,UTKFace_Faceptor,26305,54.031031335564336
UTKFace,UTKFace_Faceptor,26310,39.79312442957104
UTKFace,UTKFace_Faceptor,26314,21.539397627015518
UTKFace,UTKFace_Faceptor,26315,52.54031031335564
UTKFace,UTKFace_Faceptor,26340,37.72436872528141
UTKFace,UTKFace_Faceptor,26341,21.265591724977185
UTKFace,UTKFace_Faceptor,26345,50.228171585031944
UTKFace,UTKFace_Faceptor,26350,53.30088226346212
UTKFace,UTKFace_Faceptor,26351,52.54031031335564
UTKFace,UTKFace_Faceptor,26354,50.501977487070285
UTKFace,UTKFace_Faceptor,26401,37.54183145725586
UTKFace,UTKFace_Faceptor,26403,36.507453605111046
UTKFace,UTKFace_Faceptor,26405,53.148767873440825
UTKFace,UTKFace_Faceptor,26410,37.54183145725586
UTKFace,UTKFace_Faceptor,26413,21.417706114998477
UTKFace,UTKFace_Faceptor,26415,51.110435047155455
UTKFace,UTKFace_Faceptor,26430,37.75479160328567
UTKFace,UTKFace_Faceptor,26431,21.326437480985703
UTKFace,UTKFace_Faceptor,26435,50.593246121083055
UTKFace,UTKFace_Faceptor,26450,52.75327045938546
UTKFace,UTKFace_Faceptor,26451,51.110435047155455
UTKFace,UTKFace_Faceptor,26453,49.95436568299361
UTKFace,UTKFace_Faceptor,26501,53.45299665348342
UTKFace,UTKFace_Faceptor,26503,53.087922117432306
UTKFace,UTKFace_Faceptor,26504,52.93580772741101
UTKFace,UTKFace_Faceptor,26510,53.45299665348342
UTKFace,UTKFace_Faceptor,26513,51.810161241253425
UTKFace,UTKFace_Faceptor,26514,51.35381807118954
UTKFace,UTKFace_Faceptor,26530,53.3921508974749
UTKFace,UTKFace_Faceptor,26531,52.14481289930028
UTKFace,UTKFace_Faceptor,26534,49.92394280498935
UTKFace,UTKFace_Faceptor,26540,52.783693337389714
UTKFace,UTKFace_Faceptor,26541,51.110435047155455
UTKFace,UTKFace_Faceptor,26543,49.741405536963796
UTKFace,UTKFace_Faceptor,30124,38.94128384545178
UTKFace,UTKFace_Faceptor,30125,54.51779738363249
UTKFace,UTKFace_Faceptor,30126,39.488895649528445
UTKFace,UTKFace_Faceptor,30142,39.21508974749011
UTKFace,UTKFace_Faceptor,30145,54.79160328567082
UTKFace,UTKFace_Faceptor,30146,39.488895649528445
UTKFace,UTKFace_Faceptor,30152,54.42652874961972
UTKFace,UTKFace_Faceptor,30154,54.60906601764527
UTKFace,UTKFace_Faceptor,30156,54.51779738363249
UTKFace,UTKFace_Faceptor,30162,39.58016428354122
UTKFace,UTKFace_Faceptor,30164,39.519318527532704
UTKFace,UTKFace_Faceptor,30165,54.51779738363249
UTKFace,UTKFace_Faceptor,30214,38.94128384545178
UTKFace,UTKFace_Faceptor,30215,54.33526011560693
UTKFace,UTKFace_Faceptor,30216,39.39762701551567
UTKFace,UTKFace_Faceptor,30241,38.91086096744752
UTKFace,UTKFace_Faceptor,30245,54.15272284758138
UTKFace,UTKFace_Faceptor,30246,37.72436872528141
UTKFace,UTKFace_Faceptor,30251,54.33526011560693
UTKFace,UTKFace_Faceptor,30254,54.2135686035899
UTKFace,UTKFace_Faceptor,30256,53.72680255552176
UTKFace,UTKFace_Faceptor,30261,39.39762701551567
UTKFace,UTKFace_Faceptor,30264,37.72436872528141
UTKFace,UTKFace_Faceptor,30265,53.69637967751749
UTKFace,UTKFace_Faceptor,30412,39.24551262549437
UTKFace,UTKFace_Faceptor,30415,54.700334651658046
UTKFace,UTKFace_Faceptor,30416,39.54974140553696
UTKFace,UTKFace_Faceptor,30421,39.062975357468815
UTKFace,UTKFace_Faceptor,30425,54.42652874961972
UTKFace,UTKFace_Faceptor,30426,37.96775174931549
UTKFace,UTKFace_Faceptor,30451,54.700334651658046
UTKFace,UTKFace_Faceptor,30452,54.365682993611195
UTKFace,UTKFace_Faceptor,30456,54.000608457560084
UTKFace,UTKFace_Faceptor,30461,39.54974140553696
UTKFace,UTKFace_Faceptor,30462,38.028597505324
UTKFace,UTKFace_Faceptor,30465,54.09187709157286
UTKFace,UTKFace_Faceptor,30512,54.42652874961972
UTKFace,UTKFace_Faceptor,30514,54.60906601764527
UTKFace,UTKFace_Faceptor,30516,54.51779738363249
UTKFace,UTKFace_Faceptor,30521,54.396105871615454
UTKFace,UTKFace_Faceptor,30524,54.12229996957713
UTKFace,UTKFace_Faceptor,30526,53.878916945543054
UTKFace,UTKFace_Faceptor,30541,54.54822026163675
UTKFace,UTKFace_Faceptor,30542,54.42652874961972
UTKFace,UTKFace_Faceptor,30546,53.63553392150897
UTKFace,UTKFace_Faceptor,30561,54.51779738363249
UTKFace,UTKFace_Faceptor,30562,53.909339823547306
UTKFace,UTKFace_Faceptor,30564,53.57468816550046
UTKFace,UTKFace_Faceptor,30612,39.58016428354122
UTKFace,UTKFace_Faceptor,30614,39.519318527532704
UTKFace,UTKFace_Faceptor,30615,54.51779738363249
UTKFace,UTKFace_Faceptor,30621,39.488895649528445
UTKFace,UTKFace_Faceptor,30624,37.72436872528141
UTKFace,UTKFace_Faceptor,30625,53.78764831153027
UTKFace,UTKFace_Faceptor,30641,39.73227867356252
UTKFace,UTKFace_Faceptor,30642,37.84606023729845
UTKFace,UTKFace_Faceptor,30645,53.51384240949194
UTKFace,UTKFace_Faceptor,30651,54.51779738363249
UTKFace,UTKFace_Faceptor,30652,53.878916945543054
UTKFace,UTKFace_Faceptor,30654,53.63553392150897
UTKFace,UTKFace_Faceptor,31024,38.94128384545178
UTKFace,UTKFace_Faceptor,31025,54.51779738363249
UTKFace,UTKFace_Faceptor,31026,39.488895649528445
UTKFace,UTKFace_Faceptor,31042,39.21508974749011
UTKFace,UTKFace_Faceptor,31045,54.79160328567082
UTKFace,UTKFace_Faceptor,31046,39.488895649528445
UTKFace,UTKFace_Faceptor,31052,54.42652874961972
UTKFace,UTKFace_Faceptor,31054,54.60906601764527
UTKFace,UTKFace_Faceptor,31056,54.51779738363249
UTKFace,UTKFace_Faceptor,31062,39.58016428354122
UTKFace,UTKFace_Faceptor,31064,39.519318527532704
UTKFace,UTKFace_Faceptor,31065,54.51779738363249
UTKFace,UTKFace_Faceptor,31204,39.032552479464556
UTKFace,UTKFace_Faceptor,31205,54.57864313964102
UTKFace,UTKFace_Faceptor,31206,39.519318527532704
UTKFace,UTKFace_Faceptor,31240,39.73227867356252
UTKFace,UTKFace_Faceptor,31245,51.2321265591725
UTKFace,UTKFace_Faceptor,31246,23.395193185275325
UTKFace,UTKFace_Faceptor,31250,54.12229996957713
UTKFace,UTKFace_Faceptor,31254,50.95832065713416
UTKFace,UTKFace_Faceptor,31256,52.327350167325825
UTKFace,UTKFace_Faceptor,31260,39.64101003954974
UTKFace,UTKFace_Faceptor,31264,22.208700943109218
UTKFace,UTKFace_Faceptor,31265,52.601156069364166
UTKFace,UTKFace_Faceptor,31402,39.488895649528445
UTKFace,UTKFace_Faceptor,31405,55.06540918770916
UTKFace,UTKFace_Faceptor,31406,40.06693033160937
UTKFace,UTKFace_Faceptor,31420,39.70185579555826
UTKFace,UTKFace_Faceptor,31425,51.32339519318527
UTKFace,UTKFace_Faceptor,31426,23.486461819288103
UTKFace,UTKFace_Faceptor,31450,54.57864313964102
UTKFace,UTKFace_Faceptor,31452,51.29297231518102
UTKFace,UTKFace_Faceptor,31456,52.662001825372684
UTKFace,UTKFace_Faceptor,31460,40.310313355643444
UTKFace,UTKFace_Faceptor,31462,23.699421965317917
UTKFace,UTKFace_Faceptor,31465,52.47946455734712
UTKFace,UTKFace_Faceptor,31502,54.15272284758138
UTKFace,UTKFace_Faceptor,31504,53.78764831153027
UTKFace,UTKFace_Faceptor,31506,54.24399148159416
UTKFace,UTKFace_Faceptor,31520,54.031031335564336
UTKFace,UTKFace_Faceptor,31524,50.95832065713416
UTKFace,UTKFace_Faceptor,31526,52.29692728932157
UTKFace,UTKFace_Faceptor,31540,53.909339823547306
UTKFace,UTKFace_Faceptor,31542,51.171280803163974
UTKFace,UTKFace_Faceptor,31546,52.08396714329175
UTKFace,UTKFace_Faceptor,31560,54.42652874961972
UTKFace,UTKFace_Faceptor,31562,52.327350167325825
UTKFace,UTKFace_Faceptor,31564,52.11439002129602
UTKFace,UTKFace_Faceptor,31602,39.823547307575296
UTKFace,UTKFace_Faceptor,31604,39.61058716154548
UTKFace,UTKFace_Faceptor,31605,54.85244904167934
UTKFace,UTKFace_Faceptor,31620,39.671432917554
UTKFace,UTKFace_Faceptor,31624,22.269546699117736
UTKFace,UTKFace_Faceptor,31625,52.601156069364166
UTKFace,UTKFace_Faceptor,31640,39.884393063583815
UTKFace,UTKFace_Faceptor,31642,22.299969577121995
UTKFace,UTKFace_Faceptor,31645,52.11439002129602
UTKFace,UTKFace_Faceptor,31650,54.274414359598424
UTKFace,UTKFace_Faceptor,31652,52.54031031335564
UTKFace,UTKFace_Faceptor,31654,52.17523577730453
UTKFace,UTKFace_Faceptor,32014,39.21508974749011
UTKFace,UTKFace_Faceptor,32015,54.66991177365379
UTKFace,UTKFace_Faceptor,32016,39.428049893519926
UTKFace,UTKFace_Faceptor,32041,39.062975357468815
UTKFace,UTKFace_Faceptor,32045,54.42652874961972
UTKFace,UTKFace_Faceptor,32046,37.81563735929419
UTKFace,UTKFace_Faceptor,32051,54.66991177365379
UTKFace,UTKFace_Faceptor,32054,54.24399148159416
UTKFace,UTKFace_Faceptor,32056,53.72680255552176
UTKFace,UTKFace_Faceptor,32061,39.428049893519926
UTKFace,UTKFace_Faceptor,32064,38.028597505324
UTKFace,UTKFace_Faceptor,32065,53.818071189534535
UTKFace,UTKFace_Faceptor,32104,39.21508974749011
UTKFace,UTKFace_Faceptor,32105,54.66991177365379
UTKFace,UTKFace_Faceptor,32106,39.428049893519926
UTKFace,UTKFace_Faceptor,32140,39.853970185579556
UTKFace,UTKFace_Faceptor,32145,51.2321265591725
UTKFace,UTKFace_Faceptor,32146,23.334347429266806
UTKFace,UTKFace_Faceptor,32150,54.396105871615454
UTKFace,UTKFace_Faceptor,32154,50.80620626711286
UTKFace,UTKFace_Faceptor,32156,52.29692728932157
UTKFace,UTKFace_Faceptor,32160,39.73227867356252
UTKFace,UTKFace_Faceptor,32164,22.208700943109218
UTKFace,UTKFace_Faceptor,32165,52.47946455734712
UTKFace,UTKFace_Faceptor,32401,39.64101003954974
UTKFace,UTKFace_Faceptor,32405,54.274414359598424
UTKFace,UTKFace_Faceptor,32406,38.08944326133252
UTKFace,UTKFace_Faceptor,32410,39.64101003954974
UTKFace,UTKFace_Faceptor,32415,51.171280803163974
UTKFace,UTKFace_Faceptor,32416,23.395193185275325
UTKFace,UTKFace_Faceptor,32450,54.000608457560084
UTKFace,UTKFace_Faceptor,32451,51.171280803163974
UTKFace,UTKFace_Faceptor,32456,50.714937633100085
UTKFace,UTKFace_Faceptor,32460,38.48494067538789
UTKFace,UTKFace_Faceptor,32461,23.395193185275325
UTKFace,UTKFace_Faceptor,32465,50.44113173106176
UTKFace,UTKFace_Faceptor,32501,54.396105871615454
UTKFace,UTKFace_Faceptor,32504,53.45299665348342
UTKFace,UTKFace_Faceptor,32506,53.422573775479165
UTKFace,UTKFace_Faceptor,32510,54.396105871615454
UTKFace,UTKFace_Faceptor,32514,50.80620626711286
UTKFace,UTKFace_Faceptor,32516,52.29692728932157
UTKFace,UTKFace_Faceptor,32540,53.69637967751749
UTKFace,UTKFace_Faceptor,32541,51.01916641314268
UTKFace,UTKFace_Faceptor,32546,50.34986309704899
UTKFace,UTKFace_Faceptor,32560,54.09187709157286
UTKFace,UTKFace_Faceptor,32561,52.29692728932157
UTKFace,UTKFace_Faceptor,32564,50.53240036507454
UTKFace,UTKFace_Faceptor,32601,39.73227867356252
UTKFace,UTKFace_Faceptor,32604,37.72436872528141
UTKFace,UTKFace_Faceptor,32605,53.818071189534535
UTKFace,UTKFace_Faceptor,32610,39.73227867356252
UTKFace,UTKFace_Faceptor,32614,22.208700943109218
UTKFace,UTKFace_Faceptor,32615,52.47946455734712
UTKFace,UTKFace_Faceptor,32640,37.93732887131122
UTKFace,UTKFace_Faceptor,32641,21.874049285062366
UTKFace,UTKFace_Faceptor,32645,50.2585944630362
UTKFace,UTKFace_Faceptor,32650,53.84849406753879
UTKFace,UTKFace_Faceptor,32651,52.47946455734712
UTKFace,UTKFace_Faceptor,32654,50.501977487070285
